fit_scheme,num_demos,layer,cosine_deployed_vs_control,deployed_direction_l2,control_direction_l2,deployed_pc1_l2,control_pc1_l2,deployed_pc1_share_of_direction_norm,control_pc1_share_of_direction_norm,deployed_pc1_explained_variance,control_pc1_explained_variance,deployed_cosine_pc1_with_mean,control_cosine_pc1_with_mean,deployed_pc1_sign,control_pc1_sign,pc1_sign_agrees_between_arms
global,50,16,0.7728902771646774,0.8938414307530445,0.8533440618028895,0.08454836040167432,0.07475718457448245,0.0945898875267439,0.08760497426623017,0.23432807454899718,0.26398773118014096,0.3836030699882815,0.6404767217622895,1,1,True
global,50,17,0.7826961424819482,0.9399878380673632,0.966576304861431,0.09525368313271931,0.08647233269542241,0.10133501655570683,0.08946250002250898,0.23432807454899718,0.26398773118014096,0.40812598359582214,0.7139195328722258,1,1,True
global,50,18,0.8003727537632387,1.0538475266611889,1.1247271999219843,0.1134512571050363,0.10503355836745996,0.10765433730672007,0.0933858080205987,0.23432807454899718,0.26398773118014096,0.46596009400148314,0.7592899854058749,1,1,True
global,50,19,0.8007725773198303,1.1398424352000998,1.2543408140621617,0.12711354283389162,0.1209303902931371,0.11151852125208586,0.09640951560964205,0.23432807454899718,0.26398773118014096,0.4794557381918922,0.7877669667288288,1,1,True
global,50,20,0.8200724989736357,1.2671899606111947,1.400336857638956,0.14687285401091768,0.1380103243884993,0.1159043699652399,0.09855508953837878,0.23432807454899718,0.26398773118014096,0.5391159940417859,0.8118960060915026,1,1,True
global,50,21,0.8729790470285321,1.6430896115352567,1.7650420368886925,0.1857122484396997,0.1748247920885178,0.11302624466487582,0.09904851467259566,0.23432807454899718,0.26398773118014096,0.678188024710616,0.8615926917134589,1,1,True
global,50,22,0.8713456565298286,1.7516102952342767,1.918155908042386,0.1966175656827361,0.19110590778421277,0.11224960610113259,0.09963001807254025,0.23432807454899718,0.26398773118014096,0.6844531092745861,0.8725506215751322,1,1,True
global,50,23,0.8704760299011324,1.864624484880023,2.0960605523452482,0.20811765544430208,0.21152087760710853,0.11161370942615996,0.10091353390074596,0.23432807454899718,0.26398773118014096,0.6939763894146052,0.8792279029279906,1,1,True
global,50,24,0.8734629287872683,1.981147966515729,2.2616275523878033,0.22078152094686154,0.22795095157586637,0.1114412071578646,0.10079066791311331,0.23432807454899718,0.26398773118014096,0.6995120645661007,0.8847698551166525,1,1,True
global,50,25,0.8775096852792036,2.156196069003825,2.433584102509834,0.23678742338411637,0.24497158119793258,0.1098172039120327,0.10066287865099277,0.23432807454899718,0.26398773118014096,0.7113086841849033,0.8903966352790752,1,1,True
