fit_scheme,num_demos,layer,cosine_deployed_vs_control,deployed_direction_l2,control_direction_l2,deployed_pc1_l2,control_pc1_l2,deployed_pc1_share_of_direction_norm,control_pc1_share_of_direction_norm,deployed_pc1_explained_variance,control_pc1_explained_variance,deployed_cosine_pc1_with_mean,control_cosine_pc1_with_mean,deployed_pc1_sign,control_pc1_sign,pc1_sign_agrees_between_arms
global,500,5,0.9667099066008309,0.6038457940471036,0.5613344220043207,0.0012540477328621673,0.0019992263486847263,0.002076768183574272,0.0035615602220619527,0.6580217223177928,0.3775078059367359,0.11302719646740944,0.3152008861769552,1,1,True
global,500,6,0.9636181617269612,0.6485009729169882,0.594947867436109,0.001266258881704215,0.002262161041942899,0.001952593649950165,0.0038022844786242235,0.6580217223177928,0.3775078059367359,0.14504812315083493,0.31883977889182935,1,1,True
global,500,7,0.9598576235988915,0.7508026290134293,0.6794833544948022,0.001613956399057688,0.0027282425485568064,0.00214964137935753,0.004015172013426676,0.6580217223177928,0.3775078059367359,0.06450736704844275,0.33330830325005584,1,1,True
global,500,8,0.960686369910145,0.8807504300085292,0.7864101771246321,0.0019428438873299759,0.0032094434253539766,0.002205896041755167,0.004081131601181372,0.6580217223177928,0.3775078059367359,0.10649454496476157,0.36001099124787517,1,1,True
global,500,9,0.9653277444484719,1.2314767984031316,1.1070087833185696,0.0021025170379088,0.004514894086398915,0.0017073135609498736,0.004078462749739214,0.6580217223177928,0.3775078059367359,0.01891863282342966,0.39685141638498617,1,1,True
global,500,10,0.960448395092643,1.2643357156885524,1.1225022986031055,0.0021653783279663706,0.004985939858350249,0.0017126608867385463,0.004441808150018924,0.6580217223177928,0.3775078059367359,0.047993110457890446,0.48738736629809215,1,1,True
global,500,11,0.9610706505904567,1.5019272952450895,1.3047819867002544,0.002438971591497518,0.005975678869492254,0.0016238945781323713,0.004579829374104501,0.6580217223177928,0.3775078059367359,0.03978784549409739,0.5301876313759646,1,1,True
global,500,12,0.9408795266691236,1.5904448125699402,1.3338305545262281,0.002546224253976076,0.006418417250086789,0.0016009510256830147,0.004812018459396133,0.6580217223177928,0.3775078059367359,0.07926692130515604,0.5193296872786888,1,1,True
global,500,13,0.9288014494838429,1.7047896244767444,1.4663080985333343,0.002871634395041225,0.0069376717662816365,0.0016844508869665506,0.004731387471174032,0.6580217223177928,0.3775078059367359,0.14229283471186793,0.4869315613874781,1,1,True
global,500,14,0.9287043152988401,2.1121060368157454,1.7612240190540118,0.0034376191190365122,0.00821047576758085,0.0016275788521579804,0.004661800928646691,0.6580217223177928,0.3775078059367359,0.2431073499328347,0.5351989534677484,1,1,True
